id	hit_freq	conf_freq	approve_freq	fixed_freq	object_freq	grat_freq	pray_freq	preserve_freq	presupp_freq	resign_freq	travel_freq	trade_freq	health_freq	politics_freq	social_freq	connection	sender	addressee	pair	year	quinquennial	decennium	sender_birth	addressee_birth_date	sender_generation	addressee_generation	sender_is_older	sender_over_40	addressee_over_40	age_gap_over_20	gender_sender	gender_addressee	gender_pair
SB_M_6	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1668	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_62	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM KOCK-CRONSTRÖM	CM	"ABRAHAM KOCK-CRONSTRÖM", "CM"	1668	1665-1669	1660-1669	1640	1633	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_63	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1669	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	CM	"LOUIS TRIP", "CM"	1669	1665-1669	1660-1669	1654	1633	1640-1680	1600-1640	FALSE	FALSE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_7	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	DEBORA VAN RUYFF	CM	"DEBORA VAN RUYFF", "CM"	1668	1665-1669	1660-1669	1616	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	FEMALE	MALE	FEMALE-MALE
SB_M_70	1.63	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	CM	"JAN VAN SAVELANT", "CM"	1668	1665-1669	1660-1669	1603	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	CM	"WILLEM MOMMA", "CM"	1669	1665-1669	1660-1669	1601	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	CM	"STEVEN DE GEER", "CM"	1668	1665-1669	1660-1669	1629	1633	1600-1640	1600-1640	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	CM	"WILLEM MOMMA", "CM"	1669	1665-1669	1660-1669	1601	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_81	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	DEBORA VAN RUYFF	CM	"DEBORA VAN RUYFF", "CM"	1669	1665-1669	1660-1669	1616	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	FEMALE	MALE	FEMALE-MALE
SB_M_82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_89	1.63	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_90	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_91	3.26	0.00	0.00	0.00	0.00	0.00	3.26	0.00	0.00	0.00	3.26	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_98	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ABRAHAM MOMMA REENSTIERNA	CM	"ABRAHAM MOMMA REENSTIERNA", "CM"	1669	1665-1669	1660-1669	1623	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_99	3.26	0.00	0.00	1.63	0.00	0.00	1.63	0.00	0.00	0.00	1.63	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	CM	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "CM"	1669	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	TRUE	MULT	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_236	22.25	0.00	0.00	0.00	0.00	0.00	0.00	22.25	0.00	0.00	0.00	22.25	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY & JOHN BURKIN	LM	"TIMOTHY LANNOY & JOHN BURKIN", "LM"	1675	1675-1679	1670-1679	MULT	1637	UNK	1600-1640	MULT	MULT	FALSE	UNK	MALE	FEMALE	MALE-FEMALE
SB_M_265	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.25	FAMILY	TIMOTHY LANNOY & JOHN BURKIN	LM	"TIMOTHY LANNOY & JOHN BURKIN", "LM"	1675	1675-1679	1670-1679	MULT	1637	UNK	1600-1640	MULT	MULT	FALSE	UNK	MALE	FEMALE	MALE-FEMALE
SB_M_270	22.25	0.00	0.00	0.00	0.00	0.00	22.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	THOMAS LEGENDRE (LE JEUNE)	JD	"TIMOTHY LANNOY", "JD"	1676	1675-1679	1670-1679	1638	1640	1600-1640	1640-1680	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_297	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY	JD	"TIMOTHY LANNOY & JOHN BURKIN", "JD"	1676	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_312	22.25	0.00	0.00	0.00	0.00	0.00	22.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY & JOHN BURKIN	JD	"TIMOTHY LANNOY & JOHN BURKIN", "JD"	1676	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.25	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY & JOHN BURKIN	JD	"TIMOTHY LANNOY & JOHN BURKIN", "JD"	1676	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_313_b	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY & JOHN BURKIN	JD	"SAMUEL LANNOY", "JD"	1676	1675-1679	1670-1679	MULT	1641	UNK	1640-1681	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_322	22.25	0.00	0.00	0.00	0.00	22.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	SAMUEL LANNOY	JD	"TIMOTHY LANNOY", "JD"	1676	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_337	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY	JD	"TIMOTHY LANNOY", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_338	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY	JD	"SAMUEL LANNOY", "JD"			1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_351	44.49	0.00	0.00	22.25	0.00	22.25	0.00	0.00	0.00	0.00	0.00	22.25	0.00	0.00	22.25	FAMILY	SAMUEL LANNOY	JD	"TIMOTHY LANNOY", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_407	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	TIMOTHY LANNOY	JD	"JOHN LEWKNOR", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_465	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FAMILY	JOHN LEWKNOR	JD	"THOMAS LEGENDRE (LE JEUNE)", "JD"	1676	1675-1679	1670-1679	1658	1640	1640-1680	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_318	12.83	0.00	0.00	0.00	0.00	0.00	12.83	0.00	0.00	0.00	0.00	12.83	0.00	0.00	0.00	FRIEND	ABRAHAM & SIMON VROULING	JD	"ABRAHAM & SIMON VROULING", "JD"	1676	1675-1679	1670-1679	MULT	1640	MULT	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_319	38.49	0.00	0.00	0.00	0.00	12.83	25.66	0.00	0.00	0.00	12.83	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1676	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_344	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1677	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_359	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FRIEND	ABRAHAM & SIMON VROULING	JD	"ABRAHAM & SIMON VROULING", "JD"	1677	1675-1679	1670-1679	MULT	1640	MULT	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_364	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.83	0.00	12.83	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1677	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1677	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_404	12.83	0.00	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.83	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1678	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_417	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1678	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_419	12.83	0.00	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.83	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1678	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_430	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1678	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_432	12.83	0.00	0.00	0.00	0.00	0.00	0.00	12.83	0.00	0.00	0.00	12.83	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1679	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_446	12.83	0.00	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.83	0.00	0.00	0.00	0.00	FRIEND	BENJAMIN BEUZELIN & SON	JD	"BENJAMIN BEUZELIN & SON", "JD"	1679	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
