NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
m-d_288	LAURENS UPPENDORFF	JACOB DAVID	"LAURENS UPPENDORFF", "JACOB DAVID"	I5 APRIL 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		414	311	m-d_288.73_73	23.47	lord	the 24th past but found that Lord Lillienhoff was no more, having died on the 27th of February. The beloved [wife] of Lord Rosenstrém has also been taken away—may the	Lord	grant them both a joyful resurrection. The times are bad here at present but as the waters are now open I hope things will soon change. Meanwhile we shall preserve
m-d_288	LAURENS UPPENDORFF	JACOB DAVID	"LAURENS UPPENDORFF", "JACOB DAVID"	I5 APRIL 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		414	311	m-d_288.310_310	99.68	dieu	remaining, &c. [P.S.] To all the friends at Tottenham, Mr & Mrs May, Miss B. Buck, Mr Du Mesnil, Mons. Vroulingh and all others, very cordial greetings! More by my	next—adieu.	
m-d_289	DAVID VAN BAERLE	JACOB DAVID	"DAVID VAN BAERLE", "JACOB DAVID"	23 APRIL 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		415	277	m-d_289.274_274	98.92	god	to 25 dollars. Copper-wire is at 258 to 260 dollars per shippound and St Ubes salt at 13 dollars per ton, with signs of falling lower. With heartiest regards, and	God’s	blessing,
m-d_290	HENDRIK CLETCHER	JACOB DAVID	"HENDRIK CLETCHER", "JACOB DAVID"	14 APRIL 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1623	1640	TRUE	UNK	UNK	FALSE	17	415	386	m-d_290.59_59	15.28	lord	that I have received the balance due from Mr Fahlgreen, being 1.260 dollars, less 1 per cent for the cost of transport, which you will please make a note of.	Lord	Axel Oxenstierna has now arrived here and I will pay his bill of exchange at the rate of only 21 marks lübs per rixdollar. The RD 15 bill of exchange
m-d_291	BARTHOLOMEW MÖLL	JACOB DAVID	"BARTHOLOMEW MÖLL", "JACOB DAVID"	9 JUNE 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		416	242	m-d_291.228_228	94.21	god	If there is any profit to be counted upon I am favourably disposed to spending something, to make a start. Trade and turn-over in wares are completely awful here, though	God	may improve matters, to whose protection I commend you, with cordial regards,
m-d_292	HENNING BUSCH	JACOB DAVID	"HENNING BUSCH", "JACOB DAVID"	10 JUNE 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		416	129	m-d_292.48_48	37.21	god	is very good news. Poor trade cannot do other than cause miserable prices, and if one buys something on one day one finds it is cheaper on the next! May	God	give usa good peace so that we can continue our correspondence more fruitfully. The prices of [English] wares are so low here that one cannot order anything at a profit.
m-d_295	FREDERICK & GODSCHALL	JACOB DAVID	"FREDERICK & GODSCHALL", "JACOB DAVID"	23 JUNE 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		418	381	m-d_295.87_87	22.83	god	secing there is such a want of them. The accustomed way you will receave the particulers of your said powder sugars per the Henrietta frigatt beeing 4.352 R. pta. which	God	send safe to your hands. Shee departed som days since with severall merchant shipps in her company. In a few days departs an avizo for Terra Firma with the King’s
m-d_301	EGIDIO RULAND	JACOB DAVID	"EGIDIO RULAND", "JACOB DAVID"	8 AUGUST 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		422	307	m-d_301.138_138	44.95	lord	lowest price and could not fall lower but it seems that one can never rely on that. Commodities are arriving in too great abundance and consumption is small. May the	Lord	grant some improvement. Last Friday we had a fierce fire here which laid 25 to 26 houses in ashes. The damage is estimated at over RD 300.000—may the Lord comfort
m-d_301	EGIDIO RULAND	JACOB DAVID	"EGIDIO RULAND", "JACOB DAVID"	8 AUGUST 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		422	307	m-d_301.167_167	54.4	lord	the Lord grant some improvement. Last Friday we had a fierce fire here which laid 25 to 26 houses in ashes. The damage is estimated at over RD 300.000—may the	Lord	comfort the losers. God be praised, I am not among those involved. With friendly regards, &c. [P.S.] On closing this I received your letter of the 28th of July, to
m-d_301	EGIDIO RULAND	JACOB DAVID	"EGIDIO RULAND", "JACOB DAVID"	8 AUGUST 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		422	307	m-d_301.171_171	55.7	god	improvement. Last Friday we had a fierce fire here which laid 25 to 26 houses in ashes. The damage is estimated at over RD 300.000—may the Lord comfort the losers.	God	be praised, I am not among those involved. With friendly regards, &c. [P.S.] On closing this I received your letter of the 28th of July, to which there is little
m-d_306	STEVEN DE GEER	JACOB DAVID	"STEVEN DE GEER", "JACOB DAVID"	25 SEPTEMBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1629	1640	TRUE	UNK	UNK	FALSE	11	426	767	m-d_306.528_528	68.84	lord	present rate of exchange is rather high, for cash is quite scarce now that the ships from Sweden are about to arrive. By the next I shall write to the	Lord	Douglas in case he comes to speak with you. Please tell him that I have today drawn on you £651 17s 3d according to the details below,(4) which are recommended
m-d_307	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	I5 SEPTEMBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		427	734	m-d_307.140_140	19.07	god	a higher price for it. However, I shall do my best with it and if there is anything to report I will let you know. William Cutler has arrived here,	God	be praised! I shall now procure the receipt of the two bales of silk and try to sell them as soon as possible to our maximum advantage. I see you
m-d_310	CHARLES GOODFELLOW	JACOB DAVID	"CHARLES GOODFELLOW", "JACOB DAVID"	3 JULY 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		430	264	m-d_310.26_26	9.85	father	‘Sir, The above is coppy of my former which I confirme, since which none from you which will cause brevity. I am now advised by my	father	that the Parlementt being latly ajourned you could not then be made free till next sitting, contrary to your desyn, so please to looke to your business least should be
m-d_312	TIMOTHY LANNOY & JOHN BURKIN	JACOB DAVID	"TIMOTHY LANNOY & JOHN BURKIN", "JACOB DAVID"	31 MAY 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	MULT	1640	MULT	MULT	UNK	UNK		431	262	m-d_312.27_27	10.31	god	‘Sir, my last was the 15th, its copy forwarded the 16th. The 25th present sailed the Providence and Martin from Scanderoon, the Assistance for their convoy. Pray	God	send tham a good voyadge. The Providence will doe well, and I hope will incurradge you to send her againe. You pieces of cight remaine yet undisposed of. What received
m-d_316	ALEXANDER VAN KUFFELER	JACOB DAVID	"ALEXANDER VAN KUFFELER", "JACOB DAVID"	27 OCTOBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1646	1640	FALSE	UNK	UNK	FALSE	6	433	765	m-d_316.19_19	2.48	lord	In answer to yours of the 13th instant, I am grateful that you will be of assistance to the	Lord	G[ ? ] on his arrival. In a similar case I would be likewise at your service. I further see that you have not been able to achieve anything in
m-d_317	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	18 OCTOBER 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		434	615	m-d_317.535_535	86.99	god	how another will now as the times goe bring to passe what I have donne. It was my shallow experience made mee singly undertake what I did, but I thanck	God	I am now securely planted for those difficultyes I formerly encountred and [if] in any thing I may be serviceable to you, you will assuredly find mee in all sincerity
m-d_317	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	18 OCTOBER 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		434	615	m-d_317.596_596	96.91	god	and affection as well your faithfull as obliged servant. Sir John hath consigned mee 11 bales calicos wherein you are 1/2 concerned and 18 bales wherein you are 1/3 which	God	sending safe I shall take care to remain and in forme you in dew time of there
m-d_318	ABRAHAM & SIMON VROULING	JACOB DAVID	"ABRAHAM & SIMON VROULING", "JACOB DAVID"	6 NOVEMBER 1676		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		435	902	m-d_318.117_117	12.97	dieu	fil de latton comparoistra et que John Gay(2) dans qui debviez charger nos 20 balles de laine ne tardera pas aussy. Nous attendons le connoissement de ce dernier et prions	Dieu	qu’il conduise et I’un et l’autre. Du fil de latton nous envoyerez une petite facture avec votre provision pour vous en crediter, Cette denree ne veut point icy aller a
m-d_319	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	17 NOVEMBER 1676		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		437	499	m-d_319.18_18	3.61	dieu	‘Nous recepvons prezantemant vostre lettre du 2/12 de ce mois; en responce le navire de Francois Sely est	Dieu	mercy bien arrivé et avons fait decharger les 20 balles de poivre de votre envoy, que nous ferons garbeller au premier jour et en procurerons la vanthe sans aulcune perte
m-d_319	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	17 NOVEMBER 1676		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		437	499	m-d_319.195_195	39.08	dieu	peu tomber d’accord des condittions qui nous sembloyent trop dures. C’est M. Legendre et Henry Amsincq qui les feront, ayant esté plus hardis que nous. Nous n’en avons point de	jallouzie—Dieu	benie les ungs et les autres. Voilla tout ce que nous en dirons. On nous a escrit de Jacob Reenstierna, beau-frere de Abraham Cronstrom, comme d’un homme tres mal en
m-d_319	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	17 NOVEMBER 1676		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		437	499	m-d_319.394_394	78.96	dieu	regard de bois de Campesche, le pouvant avoir a 10s sterling le thonneau nous vous confirmons nos ordre. Sy vous n’y voullez point intherest, acheptez en pour nous 40 thonneaux,	Dieu	vous emmene les vaisseaux que vous attendez de la Jamaicque. Nous sommes bien aise que vous ayez receu les 2 demi-ponsons de vin, et plus encore qu’ils soyent a vostre
m-d_322	SAMUEL LANNOY	JACOB DAVID	"SAMUEL LANNOY", "JACOB DAVID"	29 MAY 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	UNK	1640	UNK	UNK	UNK	UNK		441	654	m-d_322.292_292	44.65	god	raigne of this present G[rand] Sig[no]r(1) has much decayed, haveing ever since he was crowned much delighted in pleasures of country and lived continually at Adrianople; but thankes be to	God	wee are now in expectation to enjoy him here, he having some time lay encampt not farr from hence, comanding all his seraglioes in this city to be new furnished
m-d_324	JEAN BOOR	JACOB DAVID	"JEAN BOOR", "JACOB DAVID"	30 OCTOBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		443	350	m-d_324.116_116	33.14	god	a serious decline in prices. Since you say that the consignment of iron from Mr Trip is still lying unsold you can correspond with him about it in Holland. May	God	soon give us better times by a good peace settlement for the commonwealth of Christendom, as I said at length in my last. The twelve bottles and half-dozen knives have
m-d_324	JEAN BOOR	JACOB DAVID	"JEAN BOOR", "JACOB DAVID"	30 OCTOBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		443	350	m-d_324.221_221	63.14	god	note about the shipments. I hope you received long ago the bills of lading which were sent via Amsterdam from Gothenburg and by other routes. No fleet has been neglected.	God	grant that the ships may arrive safely! I cannot imagine where my letters have been lost. I sent some from here to Elsinore and I long for your reply. Much
m-d_326	ISAAC CRONSTRÖM	JACOB DAVID	"ISAAC CRONSTRÖM", "JACOB DAVID"	7 SEPTEMBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1620	1640	TRUE	UNK	UNK	TRUE	20	444	384	m-d_326.80_80	20.83	lord	decided to have all my wire, iron and steel sold on the market here this year—all the more so as it is selling well at a good price. If the	Lord	God grants us peace and times improve I shall see what more can be done. Meanwhile I have learned (not from you, but from another) that you have decided to
m-d_326	ISAAC CRONSTRÖM	JACOB DAVID	"ISAAC CRONSTRÖM", "JACOB DAVID"	7 SEPTEMBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1620	1640	TRUE	UNK	UNK	TRUE	20	444	384	m-d_326.81_81	21.09	god	to have all my wire, iron and steel sold on the market here this year—all the more so as it is selling well at a good price. If the Lord	God	grants us peace and times improve I shall see what more can be done. Meanwhile I have learned (not from you, but from another) that you have decided to enter
m-d_326	ISAAC CRONSTRÖM	JACOB DAVID	"ISAAC CRONSTRÖM", "JACOB DAVID"	7 SEPTEMBER 1676		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1620	1640	TRUE	UNK	UNK	TRUE	20	444	384	m-d_326.123_123	32.03	god	can be done. Meanwhile I have learned (not from you, but from another) that you have decided to enter into matrimony with Madame Marescoe—from which I wish you much happiness,	God’s	blessing and all prosperity. May you enjoy the fruits of that state. Here enclosed goes a certificate from the Royal College of Commerce concerning the settlement of the insurance on
m-d_327	FREDERICK & GODSCHALL	JACOB DAVID	"FREDERICK & GODSCHALL", "JACOB DAVID"	22 DECEMBER 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		445	169	m-d_327.51_51	30.18	god	way you will receave the particulers of your powder sugars(1) by the Swallow frigate, Captain Thomas Fowler, that ten days since departed Cadiz with severall merchant shipps under his convoye.	God	send them all safe home. We have given your account debitt 6.898 R. pta., which finding right may pleas to note it in the same nature. These dead times money
m-d_332	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	23 JANUARY 1677		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		448	653	m-d_332.38_38	5.82	god	ago; since then I have received yours of the 5th, in reply to which I thank you most warmly for your kind wishes for the forthcoming year and pray to	God	that He will allow them and grant everything that may make for salvation. As far as I can learn about Swedish wire, there are about 900 to 1.000 coils which
m-d_332	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	23 JANUARY 1677		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		448	653	m-d_332.302_302	46.25	god	the waters re-open. Yellow Danzig wax sells for 24 1/4-1/2g, and seems to be in good demand. If you want some of this commodity please feel free to command me.	God	knows, I have a thorough knowledge of it and will endeavour to serve you in this or any other commodity to your greatest advantage. Thomas Whayman is loading up for
m-d_333	HUMPHREY BAWDEN	JACOB DAVID	"HUMPHREY BAWDEN", "JACOB DAVID"	3 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1629	1640	TRUE	UNK	UNK	FALSE	11	449	477	m-d_333.115_115	24.11	god	my gret car and indever, and all ways I have and I hope ever shall hatt one just gaine.! I know that I am all ways in the presens of	God	who doth knoweth and taks notis of all things. I doe hat to wrong yow or any other person and I question not but that your frinds upon a 2nd
m-d_334	JEAN VAN DEURS	JACOB DAVID	"JEAN VAN DEURS", "JACOB DAVID"	17 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		450	781	m-d_334.70_70	8.96	god	with wine from Bordeaux, has already left Bordeaux and also that Captain John Garret of the ship Concordia, coming from St Ubes with salt, was ready to depart so that,	God	willing, they might arrive here soon and that I should accommodate them with money—to which I say that as soon as they arrive I shall not only supply them with
m-d_334	JEAN VAN DEURS	JACOB DAVID	"JEAN VAN DEURS", "JACOB DAVID"	17 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		450	781	m-d_334.125_125	16.01	god	shall not only supply them with the required toll-money as well as the ships’ expenses but give them counsel and do as much as possible to assist them. And, if	God	permits, I shall at once inform you of their arrival and, in accordance with your request, keep separate accounts of what I have to pay for the cargo and for
m-d_334	JEAN VAN DEURS	JACOB DAVID	"JEAN VAN DEURS", "JACOB DAVID"	17 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		450	781	m-d_334.224_224	28.68	god	the condition that the merchant to whom they are recommended here must enter into a pledge to the English Resident that, in the event of the captain not returning (which	God	forbid), they will immediately pay the Sound toll themselves. But since you say that I should pay it, and make no mention of using this English custom [so that nothing
m-d_334	JEAN VAN DEURS	JACOB DAVID	"JEAN VAN DEURS", "JACOB DAVID"	17 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		450	781	m-d_334.652_652	83.48	god	the notification of what I request; and since the toll-officials are not allowed to do it, except in secret, it would be well if it were kept quiet—for your information.	God	be praised! We have had open waters here for the last eight or ten days, and five days ago a Bremen ship, which lay at Copenhagen all winter, came out
m-d_334	JEAN VAN DEURS	JACOB DAVID	"JEAN VAN DEURS", "JACOB DAVID"	17 FEBRUARY 1677		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		450	781	m-d_334.764_764	97.82	god	ship Christiaen Quintus with 30 guns, both destined for St Ubes and from there to Lisbon. As soon as the wind is favourable they are thinking of setting off, in	God’s	name. This for your information, &c. In my opinion, first to Lisbon, then to St
m-d_337	TIMOTHY LANNOY	JACOB DAVID	"TIMOTHY LANNOY", "JACOB DAVID"	11 DECEMBER 1676		ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	UNK	1640	UNK	UNK	UNK	UNK		454	459	m-d_337.95_95	20.7	father	soe strict that all factors are sworne to give a true entry of what goods they send and for whose account to the best of their knowledge, but when my	father	incurradged you to send us the money the pennalty was only to pay a double imposs[iss]ion at home which was very inconcederable. Sir, lam very cencable their wants not those
